time,Sw,bulk_vel_x,bulk_vel_y,bulk_vel_z,h_w,heat_joules_extracted_this_timestep_h2o,mass_kg_h2o_extracted_this_timestep,mu_w,pressure_injection_point,pressure_middle,pressure_prod_point,rhow,temperature,temperature_injection_point,temperature_middle
146043885600,1,-3.524724594946e-10,3.1567636443522e-10,0,1282160.6571668,0,0,9.8158486458661e-05,35656143.672498,35772588.57099,35895928.026211,773.33602297942,560.65902738595,479.49101850218,519.62473206995
146674605600,1,-3.5329177435391e-10,3.1617960280472e-10,0,1284569.8151106,0,0,9.7980315404145e-05,35654283.566807,35770777.874307,35894218.213377,772.56701498278,561.15144904637,479.89888066179,520.06133822163
147305325600,1,-3.5410717004222e-10,3.1668055079539e-10,0,1286970.181673,0,0,9.7803323397356e-05,35652427.627368,35768971.196898,35892511.980822,771.79955494304,561.64156771641,480.30551643507,520.4962413785
147936045600,1,-3.5491873329198e-10,3.171790831527e-10,0,1289361.8024623,0,0,9.7627496594682e-05,35650576.2684,35767168.908959,35890809.418397,771.03363912577,562.12939594035,480.71092332905,520.92944662601
148566765600,1,-3.5572760893249e-10,3.1767747925886e-10,0,1291744.7281208,0,0,9.7452821333461e-05,35648731.06734,35765372.529822,35889111.964227,770.26926370328,562.61494718587,481.11509929598,521.36095962134
149197485600,1,-3.565325065096e-10,3.1817313231679e-10,0,1294119.0053302,0,0,9.7279283608939e-05,35646889.983132,35763580.125969,35887417.836058,769.50642214212,563.09823399547,481.51804191432,521.7907852673
149828205600,1,-3.5733372236406e-10,3.1866836082855e-10,0,1296484.685054,0,0,9.7106870321583e-05,35645054.970662,35761793.727517,35885729.209729,768.74511119568,563.57927006071,481.9197493222,522.21892934864
150458925600,1,-3.5813208057622e-10,3.1916255342524e-10,0,1298841.8122322,0,0,9.6935568122344e-05,35643225.445615,35760012.516536,35884044.873923,767.98532534379,564.05806768311,482.32021964141,522.64539713255
151089645600,1,-3.5892630023505e-10,3.1965388979195e-10,0,1301190.4305062,0,0,9.6765364034454e-05,35641399.846518,35758235.141388,35882363.971127,767.22705981095,564.53463890509,482.71945076319,523.07019350323
151720365600,1,-3.5971768987734e-10,3.2014521086328e-10,0,1303530.5873766,0,0,9.6596245704384e-05,35639580.683137,35756463.982831,35880688.442712,766.47031187069,565.00899661653,483.11744127876,523.49332430629
152351085600,1,-3.6050520370349e-10,3.2063338357959e-10,0,1305862.3235069,0,0,9.6428200277468e-05,35637765.068887,35754696.196672,35879015.701363,765.71507538182,565.48115211288,483.51418920661,523.91479386177
152981805600,1,-3.6128964206851e-10,3.2112024745368e-10,0,1308185.6839412,0,0,9.6261215925747e-05,35635954.976369,35752933.779835,35877347.678428,764.96134821024,565.95111778723,483.90969316987,524.33460763179
153612525600,1,-3.6207074306345e-10,3.2160618412552e-10,0,1310500.7127107,0,0,9.6095280525592e-05,35634150.408563,35751176.692333,35875684.22739,764.20912591105,566.41890569532,484.30395184911,524.7527711137
154243245600,1,-3.6284836541988e-10,3.2209075780077e-10,0,1312807.4544816,0,0,9.5930382145442e-05,35632351.217199,35749424.874202,35874025.471489,763.45840406918,566.88452801468,484.696963974,525.16928975565
154873965600,1,-3.6362243405788e-10,3.2257317685306e-10,0,1315105.9504246,0,0,9.5766508939315e-05,35630556.413308,35747677.231857,35872370.280447,762.70917774657,567.34799613312,485.08872819885,525.58416847957
155504685600,1,-3.6439361718959e-10,3.2305346706041e-10,0,1317396.2404694,0,0,9.5603649601823e-05,35628766.14392,35745933.933031,35870718.662389,761.96144371443,567.8093212483,485.47924333682,525.99741235472
156135405600,1,-3.6516055410078e-10,3.2353179224324e-10,0,1319678.3665678,0,0,9.5441793144288e-05,35626981.012374,35744195.742914,35869071.788715,761.21519946263,568.26851515912,485.86850837649,526.40902675408
156766125600,1,-3.6592581055844e-10,3.240098778839e-10,0,1321952.3703368,0,0,9.5280928283223e-05,35625201.546234,35742462.826289,35867429.039229,760.47044023675,568.72558911316,486.25652257626,526.81901702265
157396845600,1,-3.6668682458367e-10,3.2448537451206e-10,0,1324218.2955613,0,0,9.5121043906036e-05,35623426.592551,35740734.451922,35865790.434637,759.72716131138,569.18055498214,486.64328492102,527.22738830937
158027565600,1,-3.6744446505096e-10,3.2495923351512e-10,0,1326476.1807327,0,0,9.4962129428352e-05,35621656.596931,35739010.861032,35864156.044835,758.98535964373,569.63342381199,487.02879467184,527.63414580588
158658285600,1,-3.6819925391284e-10,3.2543157263671e-10,0,1328726.0652824,0,0,9.4804174362796e-05,35619891.910412,35737292.414147,35862526.022455,758.24503189506,570.08420660137,487.41305123757,528.03929478665
159289005600,1,-3.6895114443566e-10,3.2590291048826e-10,0,1330967.989695,0,0,9.464716830056e-05,35618132.737151,35735579.251312,35860900.556463,757.50617435264,570.53291457471,487.79605417004,528.44284069741
159919725600,1,-3.6969933425377e-10,3.263716276316e-10,0,1333201.9953893,0,0,9.4491100569317e-05,35616377.701404,35733870.156975,35859278.549542,756.76878126384,570.97955882879,488.17780276409,528.8447891471
160550445600,1,-3.7044479638792e-10,3.2683837369053e-10,0,1335428.1199397,0,0,9.4335961283693e-05,35614627.397611,35732165.593161,35857660.378028,756.03284991885,571.42415008533,488.55829660559,529.24514479732
161181165600,1,-3.711865938894e-10,3.2730277160281e-10,0,1337646.4012275,0,0,9.4181740563342e-05,35612881.609457,35730465.39896,35856046.012493,755.29837691263,571.86669902611,488.93753527332,529.64391235112
161811885600,1,-3.7192564185976e-10,3.277667691445e-10,0,1339856.879528,0,0,9.402842882982e-05,35611141.734893,35728770.968923,35854436.720044,754.56535962543,572.30721687587,489.31551872987,530.04109723554
162442605600,1,-3.7266154015487e-10,3.2822806592204e-10,0,1342059.5887437,0,0,9.3876016296602e-05,35609406.101082,35727080.616708,35852830.803715,753.83379365737,572.74571342217,489.69224661448,530.4367042177
163073325600,1,-3.7339391219574e-10,3.2868728229899e-10,0,1344254.5657574,0,0,9.3724493686752e-05,35607675.076205,35725394.771341,35851228.828874,753.10367644831,573.18219909523,490.06771876066,530.83073833485
163704045600,1,-3.7412365607298e-10,3.2914546687844e-10,0,1346441.8484718,0,0,9.3573851831111e-05,35605949.699101,35723714.397635,35849631.578243,752.37500530295,573.6166845526,490.44193531309,531.22320500872
164334765600,1,-3.7485038985866e-10,3.2960237739409e-10,0,1348621.4741054,0,0,9.3424081445388e-05,35604229.584196,35722039.156323,35848038.756258,751.64777628167,574.04918020949,490.81489636573,531.61410950002
164965485600,1,-3.7557388607549e-10,3.3005666452811e-10,0,1350793.4774881,0,0,9.3275173334761e-05,35602513.625787,35720367.906078,35846449.339494,750.92198520646,574.47969593703,491.18660186789,532.00345653864
165596205600,1,-3.7629448211617e-10,3.3050927273339e-10,0,1352957.8941491,0,0,9.3127118854516e-05,35600802.799366,35718701.617575,35844864.151914,750.19762998848,574.90824189727,491.55705210043,532.39125132783
166226925600,1,-3.7701210266145e-10,3.3096041701705e-10,0,1355114.7603531,0,0,9.2979909211951e-05,35599097.000405,35717040.218353,35843283.212075,749.47470717496,575.33482829385,491.92624734864,532.77749899413
166857645600,1,-3.7772692891032e-10,3.3140981865894e-10,0,1357264.1074129,0,0,9.2833535997866e-05,35597396.074194,35715383.531123,35841706.30427,748.75321457932,575.75946452173,492.29418795042,533.1622045621
167488365600,1,-3.7843799091144e-10,3.3185694200859e-10,0,1359405.9754618,0,0,9.2687990424445e-05,35595699.935581,35713731.601522,35840133.634222,748.03314754453,576.18216121756,492.66087425559,533.54537310533
168119085600,1,-3.7914673997849e-10,3.3230192283662e-10,0,1361540.3917069,0,0,9.254326435572e-05,35594008.130513,35712083.689097,35838564.162315,747.31450401823,576.60292700747,493.02630665489,533.92700929619
168749805600,1,-3.7985257332956e-10,3.3274596804868e-10,0,1363667.3983268,0,0,9.2399349510895e-05,35592322.152339,35710441.538306,35836999.742741,746.59728068376,577.02177296782,493.39048589009,534.30711869847
169380525600,1,-3.8055495000889e-10,3.3318715275687e-10,0,1365787.0247673,0,0,9.2256237611208e-05,35590640.064021,35708803.13781,35835438.585497,745.88147360077,577.43870802249,493.75341230184,534.68570586295
170011245600,1,-3.8125485207112e-10,3.336276692433e-10,0,1367899.3062906,0,0,9.2113921006435e-05,35588963.909905,35707170.52294,35833882.399715,745.16708144198,577.85374219453,494.11508682247,535.06277634372
170641965600,1,-3.8195153119081e-10,3.3406506950943e-10,0,1370004.2743681,0,0,9.1972391423588e-05,35587291.496549,35705541.476528,35832329.194215,744.45409915616,578.26688442981,494.47550988888,535.43833460733
171272685600,1,-3.8264513724124e-10,3.3450101113779e-10,0,1372101.9622585,0,0,9.1831641472501e-05,35585624.258064,35703917.526984,35830780.411188,743.74252560917,578.67814443588,494.83468237609,535.81238596614
171903405600,1,-3.8333665216656e-10,3.3493544111032e-10,0,1374192.4035222,0,0,9.1691663334836e-05,35583962.106203,35702298.391343,35829235.597088,743.03235694828,579.08753164003,495.19260519636,536.18493541657
172534125600,1,-3.8402438808898e-10,3.3536743199132e-10,0,1376275.6313483,0,0,9.1552449541203e-05,35582304.739059,35700684.075443,35827695.158103,742.32359055085,579.49505560704,495.54927917516,536.55598807771
173164845600,1,-3.8470904333114e-10,3.3579685612028e-10,0,1378351.6737806,0,0,9.141399255751e-05,35580651.12164,35699073.320825,35826157.637607,741.61622293072,579.90072468144,495.90470503239,536.925548371
173795565600,1,-3.8539220861779e-10,3.3622611899731e-10,0,1380420.5626522,0,0,9.1276285623715e-05,35579003.717368,35697468.471012,35824625.110629,740.91025404655,580.30454828116,496.25888417409,537.29362175591
174426285600,1,-3.860712782383e-10,3.3665204366108e-10,0,1382482.3282682,0,0,9.1139321196353e-05,35577360.125284,35695867.479103,35823095.985191,740.2056793384,580.70653508886,496.61181733603,537.66021300467
175057005600,1,-3.8674822124499e-10,3.3707713270174e-10,0,1384537.0030011,0,0,9.1003092442465e-05,35575722.274281,35694272.013782,35821571.54212,739.50249738144,581.10669446257,496.96350590181,538.02532749272
175687725600,1,-3.8742161770399e-10,3.3749944293012e-10,0,1386584.6163295,0,0,9.086759217718e-05,35574088.538531,35692680.621957,35820050.698354,738.80070444895,581.50503499642,497.31395082236,538.38896986699
176318445600,1,-3.8809263645628e-10,3.3791965236918e-10,0,1388625.196273,0,0,9.0732813642131e-05,35572459.316374,35691093.487099,35818533.311772,738.10029852471,581.90156505131,497.66315330567,538.75114465239
176949165600,1,-3.8876101578191e-10,3.3833828822712e-10,0,1390658.7734776,0,0,9.0598750233778e-05,35570835.131517,35689511.24561,35817020.161235,737.40127791354,582.29629357343,498.01111469004,539.11185644973
177579885600,1,-3.8942629684614e-10,3.387548000131e-10,0,1392685.3779733,0,0,9.0465395231621e-05,35569215.764174,35687933.752784,35815511.136248,736.70363984528,582.68922930458,498.35783626954,539.47111056699
178210605600,1,-3.9008895306332e-10,3.3916989719352e-10,0,1394705.0393209,0,0,9.033274201262e-05,35567601.311479,35686360.964774,35814006.084452,736.00738158781,583.08038085387,498.70331946217,539.82891209434
178841325600,1,-3.9074846154482e-10,3.3958222972207e-10,0,1396717.776177,0,0,9.0200784691277e-05,35565991.124185,35684792.361061,35812504.664104,735.31250384038,583.46975524289,499.04756554001,540.18526580557
179472045600,1,-3.9140568477483e-10,3.3999320920704e-10,0,1398723.6318912,0,0,9.0069516064683e-05,35564386.092415,35683228.731675,35811007.362351,734.61899988515,583.85736273777,499.39057608497,540.54017682257
180102765600,1,-3.9206070010868e-10,3.4040252416184e-10,0,1400722.6268858,0,0,8.9938930333293e-05,35562785.978214,35681669.804611,35809514.028609,733.92686997363,584.24321087562,499.73235264701,540.89365004343
180733485600,1,-3.9271200717679e-10,3.4080957683666e-10,0,1402714.7938623,0,0,8.9809021112142e-05,35561190.67995,35680115.69648,35808025.045656,733.2361108085,584.62730864115,500.07289674312,541.24569046903
181364205600,1,-3.9336056841425e-10,3.4121373752783e-10,0,1404700.1592219,0,0,8.9679781971603e-05,35559599.042094,35678565.069442,35806538.846291,732.5467184474,585.00966375043,500.41220972677,541.59630245597
